CustomerID,Name,Age,Gender,City,JoinDate,Salary,PurchaseAmount
149,Diya Patel,46,Female,Delhi,2022-03-15,54934.47,2493.8
150,Arjun Patel,60,Female,Mumbai,2022-06-09,54589.46,961.74
151,Neha Singh,44,Male,Mumbai,2023-03-14,57598.57,1912.21
152,Nikhil Verma,47,Female,Bangalore,2022-03-17,53293.83,1096.2
153,Kabir Gupta,27,Male,Pune,2023-08-13,30403.23,477.42
154,Rahul Sharma,36,Male,Delhi,2022-01-28,58703.58,1081.41
155,Aditya Singh,59,Male,Mumbai,2024-03-23,29985.77,248.52
156,Tara Reddy,51,Male,Pune,2023-09-18,54589.46,698.42
157,Priya Khan,35,Male,Delhi,2022-07-13,62465.65,5200.1
158,Arjun Gupta,46,Female,Mumbai,2024-02-19,50706.19,6761.63
159,Ishaan Patel,59,Male,Delhi,2023-08-25,79033.48,3076.43
160,Rahul Iyer,42,Male,Delhi,2023-05-21,14525.68,2741.68
161,Rohan Sharma,55,Male,Bangalore,2024-03-30,54657.88,2652.86
162,Tara Singh,23,Female,Bangalore,2023-01-25,43477.52,9401.85
163,Vihaan Das,28,Female,Bangalore,2023-04-01,38087.02,3161.06
164,Vihaan Sharma,48,Male,Mumbai,2023-11-10,54589.46,2118.27
165,Ananya Gupta,46,Male,Mumbai,2023-11-21,87853.61,7721.62
166,Simran Sharma,52,Female,Pune,2022-12-26,68968.61,2118.27
167,Arjun Nair,25,Male,Hyderabad,2024-06-12,47985.16,4091.34
168,Rahul Singh,20,Female,Mumbai,2024-02-04,23517.19,4711.82
169,Nikhil Khan,18,Male,Mumbai,2022-05-25,61727.5,7995.55
170,Simran Gupta,25,Male,Pune,2023-04-22,57267.22,1621.27
171,Tara Khan,43,Female,Bangalore,2022-01-18,61666.18,2512.33
172,Nikhil Khan,40,Female,Bangalore,2023-03-12,39955.6,3093.39
173,Priya Nair,39,Female,Pune,2024-04-09,52623.03,6997.28
174,Nikhil Das,37,Female,Mumbai,2022-11-08,41637.59,924.6
175,Priya Sharma,26,Female,Mumbai,2022-12-13,44447.13,3264.71
176,Aarav Gupta,33,Male,Mumbai,2023-10-08,55594.52,1047.33
177,Sara Nair,48,Female,Pune,2023-05-31,47369.12,1622.76
178,Tara Nair,47,Male,Bangalore,2023-05-21,45909.35,907.31
179,Vivaan Patel,19,Female,Bangalore,2023-05-24,35397.06,7295.6
180,Kabir Das,22,Male,Mumbai,2023-06-15,24384.26,4469.26
181,Meera Verma,20,Male,Delhi,2022-04-06,41744.35,6401.08
182,Kabir Singh,61,Female,Pune,2024-04-21,44439.95,8351.3
183,Sara Khan,26,Female,Pune,2023-08-30,36089.56,7120.63
184,Tara Khan,46,Female,Hyderabad,2023-05-22,56405.21,472.75
185,Rohan Iyer,36,Female,Bangalore,2022-05-17,65029.18,684.18
186,Sara Sharma,63,Female,Bangalore,2023-10-28,54589.46,6081.63
187,Kabir Sharma,26,Female,Delhi,2023-10-10,68530.01,696.74
188,Rohan Nair,33,Male,Delhi,2023-03-07,82810.68,5401.86
189,Vihaan Verma,36,Male,Bangalore,2022-07-19,54589.46,824.5
190,Zara Reddy,25,Female,Mumbai,2024-04-05,35356.98,7096.06
191,Rahul Nair,57,Female,Delhi,2022-08-20,40989.76,722.12
192,Meera Iyer,33,Male,Mumbai,2023-09-10,76407.75,5637.86
193,Meera Patel,50,Male,Mumbai,2023-03-29,72087.43,1464.18
194,Aarav Gupta,50,Male,Pune,2023-10-11,63350.64,1718.34
195,Sara Verma,45,Female,Hyderabad,2023-01-05,53608.64,1254.83
196,Tara Singh,34,Female,Mumbai,2022-03-18,32387.71,2118.27
197,Kabir Patel,19,Female,Pune,2022-11-30,64348.23,4914.58
198,Rahul Verma,28,Female,Chennai,2023-11-13,55644.42,7282.26
199,Rohan Nair,42,Female,Mumbai,2024-01-26,42209.44,1818.38
200,Ananya Khan,18,Male,Bangalore,2024-06-08,68293.99,253.59
201,Priya Reddy,45,Male,Pune,2022-11-05,51474.81,13458.97
202,Nikhil Patel,51,Female,Bangalore,2023-08-03,44002.37,3686.3
203,Nikhil Gupta,24,Male,Mumbai,2022-10-22,18543.88,203.76
204,Meera Das,52,Male,Hyderabad,2023-09-19,33042.14,874.48
205,Tara Verma,28,Female,Bangalore,2023-02-14,51045.59,2285.71
206,Rohan Nair,40,Female,Pune,2022-03-23,12000.0,5017.75
207,Priya Patel,59,Female,Chennai,2022-10-28,56992.72,4452.33
208,Aditya Iyer,22,Female,Hyderabad,2022-10-09,35312.94,977.87
209,Arjun Gupta,56,Female,Mumbai,2024-01-26,48229.43,470.1
210,Kavya Khan,35,Female,Mumbai,2024-05-29,41154.6,11396.75
211,Arjun Das,47,Female,Bangalore,2023-03-15,50390.81,13906.58
212,Vihaan Das,50,Female,Delhi,2022-10-07,63548.05,13179.63
213,Vihaan Reddy,25,Female,Mumbai,2023-12-17,57599.9,249.97
214,Arjun Nair,37,Male,Delhi,2024-04-24,57465.05,5491.86
215,Rohan Singh,56,Female,Mumbai,2023-02-02,103072.84,3512.22
216,Vihaan Patel,39,Male,Pune,2022-08-06,77156.67,1573.64
217,Diya Singh,38,Male,Bangalore,2022-01-02,74078.1,2118.27
218,Vihaan Nair,56,Male,Hyderabad,2022-05-03,45363.44,280.93
219,Meera Singh,41,Female,Pune,2022-03-24,28138.89,1333.13
220,Arjun Nair,59,Female,Pune,2022-01-29,56121.79,3289.79
221,Diya Verma,49,Male,Mumbai,2024-06-18,28244.15,2306.24
222,Ananya Patel,39,Male,Delhi,2024-05-04,45655.73,4631.2
223,Nikhil Nair,35,Female,Bangalore,2023-09-18,55349.45,3586.35
224,Nikhil Patel,42,Female,Pune,2022-04-07,41743.71,8392.9
225,Sara Khan,29,Female,Pune,2023-05-01,43831.82,5438.68
226,Kabir Verma,37,Female,Mumbai,2022-02-10,53948.79,2116.64
227,Vihaan Iyer,34,Female,Pune,2024-01-27,37945.73,8358.77
228,Rohan Sharma,43,Female,Hyderabad,2023-03-09,54434.1,5665.73
229,Meera Reddy,45,Male,Pune,2022-01-10,67300.15,5108.54
230,Arjun Singh,45,Female,Mumbai,2022-07-09,78873.93,793.85
231,Aarav Iyer,50,Female,Pune,2024-01-25,76389.34,2060.36
232,Neha Reddy,29,Male,Mumbai,2024-12-05,63395.9,2854.12
233,Aarav Reddy,51,Female,Bangalore,2023-01-18,35718.1,2819.77
234,Arjun Iyer,48,Male,Chennai,2022-04-28,54589.46,517.81
235,Aarav Verma,46,Female,Hyderabad,2023-10-09,103072.84,2516.82
236,Rahul Singh,30,Male,Bangalore,2023-02-10,70511.22,473.76
237,Ananya Khan,49,Male,Bangalore,2023-07-31,72287.11,3219.04
238,Sara Verma,30,Female,Mumbai,2022-05-01,73322.01,10392.44
239,Ishaan Sharma,42,Female,Hyderabad,2024-06-18,49240.77,2814.99
240,Meera Singh,28,Male,Mumbai,2022-09-30,31217.84,1802.43
241,Meera Sharma,40,Female,Mumbai,2024-06-16,70617.88,6880.27
242,Nikhil Reddy,30,Female,Pune,2024-03-18,63747.41,6375.43
243,Zara Sharma,46,Female,Bangalore,2022-12-26,80665.95,1090.81
244,Sara Reddy,19,Male,Chennai,2022-06-14,66988.84,58.63
245,Ananya Iyer,18,Male,Mumbai,2024-05-03,26808.81,1920.22
246,Vihaan Singh,41,Male,Delhi,2023-09-28,66418.6,8271.79
247,Zara Reddy,52,Male,Bangalore,2023-01-06,44682.43,1186.16
248,Simran Sharma,41,Male,Mumbai,2024-03-17,67278.53,4006.97
249,Diya Verma,46,Male,Delhi,2023-06-03,54870.45,3698.58
250,Kavya Singh,48,Female,Bangalore,2024-05-25,48864.82,6310.94
251,Arjun Singh,60,Male,Chennai,2022-06-01,57416.2,2229.02
252,Tara Reddy,60,Female,Mumbai,2022-04-27,66703.39,1450.68
253,Vihaan Khan,51,Male,Delhi,2022-04-14,58363.54,392.43
254,Kabir Patel,35,Female,Delhi,2022-03-31,71588.68,629.28
255,Sara Patel,40,Male,Pune,2023-04-13,43529.56,647.44
256,Ishaan Sharma,41,Male,Pune,2023-03-20,22164.79,1945.16
257,Kavya Khan,41,Female,Pune,2023-01-24,63558.45,76.05
258,Aditya Khan,19,Male,Delhi,2024-03-06,49116.34,1448.96
259,Rahul Singh,27,Male,Pune,2022-07-13,69934.29,2274.54
260,Neha Patel,27,Female,Mumbai,2024-01-05,81580.38,3264.72
261,Sara Nair,43,Male,Bangalore,2024-02-16,26027.76,4109.09
262,Simran Gupta,62,Male,Delhi,2022-08-02,67784.82,629.43
263,Ishaan Verma,62,Female,Bangalore,2023-10-08,54589.46,3140.79
264,Vivaan Singh,43,Male,Mumbai,2023-08-21,38531.83,2118.27
265,Aditya Khan,29,Female,Mumbai,2022-07-27,99919.96,5472.2
266,Sara Sharma,41,Male,Mumbai,2022-08-27,46256.72,5331.62
267,Zara Nair,23,Male,Delhi,2024-02-11,56548.21,4209.24
268,Priya Singh,43,Male,Mumbai,2022-07-30,54589.46,295.65
269,Sara Khan,30,Female,Delhi,2023-12-23,79089.18,2873.42
270,Aditya Sharma,60,Male,Mumbai,2023-08-26,71166.89,573.37
271,Aarav Singh,18,Male,Pune,2023-11-22,43930.72,7543.59
272,Nikhil Singh,49,Male,Chennai,2024-04-16,39430.45,6114.64
273,Ishaan Patel,53,Female,Mumbai,2022-09-07,79367.19,1712.83
274,Sara Gupta,43,Female,Chennai,2024-01-18,62715.42,982.89
275,Kabir Das,63,Female,Bangalore,2022-09-28,54589.46,6486.6
276,Arjun Singh,30,Male,Pune,2022-05-19,82016.09,2078.43
277,Ishaan Iyer,41,Female,Pune,2022-10-13,45104.71,3250.54
278,Aditya Verma,41,Female,Chennai,2022-07-29,58879.1,1258.78
279,Arjun Patel,58,Male,Mumbai,2022-05-16,65444.49,155.38
280,Meera Singh,41,Male,Hyderabad,2024-02-13,39440.73,5361.9
281,Arjun Iyer,62,Female,Chennai,2023-08-04,56418.51,1110.68
282,Aarav Sharma,39,Female,Hyderabad,2023-09-19,34351.7,2457.44
283,Rahul Khan,53,Female,Delhi,2022-09-21,38609.68,8487.44
284,Aditya Singh,27,Male,Bangalore,2024-05-02,58201.61,1086.58
285,Zara Patel,33,Male,Bangalore,2022-06-14,31283.25,2118.27
286,Sara Singh,51,Female,Mumbai,2024-04-04,103072.84,5951.98
287,Diya Nair,38,Male,Mumbai,2022-06-16,49184.71,2855.43
288,Aarav Gupta,41,Male,Pune,2023-01-04,52740.69,3531.94
289,Simran Singh,46,Male,Mumbai,2022-12-08,54589.46,2467.71
290,Priya Singh,25,Female,Delhi,2022-07-22,24170.95,9975.52
291,Arjun Patel,55,Male,Chennai,2022-06-19,34109.85,2061.92
292,Vihaan Iyer,40,Male,Mumbai,2024-05-01,84591.32,1966.99
293,Zara Gupta,47,Female,Delhi,2023-07-03,68263.24,2118.27
294,Vihaan Das,22,Male,Pune,2023-03-23,23834.53,10941.5
295,Rohan Khan,63,Female,Pune,2022-06-02,20555.19,137.1
296,Aditya Reddy,23,Female,Pune,2022-08-19,57561.54,2799.5
297,Ananya Reddy,27,Female,Pune,2022-10-20,19018.04,1100.07
298,Sara Verma,33,Male,Chennai,2023-03-13,27015.05,3582.66
299,Diya Reddy,60,Female,Mumbai,2022-12-05,67779.2,185.48
300,Tara Reddy,20,Male,Pune,2024-01-24,93842.45,6144.33
301,Aarav Reddy,34,Male,Hyderabad,2022-02-27,30102.91,3896.92
302,Zara Sharma,63,Female,Mumbai,2022-04-19,55689.16,2686.06
303,Nikhil Verma,33,Female,Chennai,2023-03-20,47715.8,522.25
304,Neha Reddy,44,Female,Hyderabad,2022-01-02,38218.72,6040.21
305,Ishaan Iyer,35,Female,Chennai,2022-01-09,62968.44,1008.85
306,Kavya Khan,40,Female,Bangalore,2023-07-15,45756.86,948.81
307,Rahul Singh,32,Male,Delhi,2022-05-10,103072.84,266.84
308,Kabir Sharma,34,Female,Bangalore,2022-04-21,81882.53,1863.92
309,Vihaan Patel,29,Female,Chennai,2024-09-03,58196.38,3109.84
310,Sara Das,53,Female,Pune,2022-09-29,66291.95,202.6
311,Priya Das,25,Male,Hyderabad,2024-04-06,64971.98,664.73
312,Vihaan Gupta,20,Male,Bangalore,2024-03-17,84283.03,7764.2
313,Tara Nair,41,Female,Chennai,2022-01-18,57005.28,442.95
314,Ananya Nair,20,Female,Delhi,2023-12-30,85011.61,4953.07
315,Vihaan Reddy,53,Male,Mumbai,2023-05-05,59251.04,1901.67
316,Rahul Reddy,51,Female,Bangalore,2022-12-14,51422.69,432.4
317,Vihaan Singh,39,Female,Mumbai,2023-06-22,35109.33,597.97
318,Priya Verma,48,Male,Bangalore,2023-07-28,46096.54,2857.4
319,Vivaan Singh,55,Female,Chennai,2024-04-01,17846.63,2839.67
320,Simran Singh,55,Female,Pune,2022-12-29,21011.52,8155.09
321,Zara Gupta,44,Female,Delhi,2022-07-04,67460.35,2279.72
322,Tara Iyer,55,Male,Hyderabad,2023-07-05,52935.11,1238.3
323,Tara Das,49,Male,Pune,2022-06-18,40652.16,5255.24
324,Rahul Patel,40,Female,Bangalore,2023-12-26,65048.78,8623.07
325,Simran Reddy,28,Female,Mumbai,2022-07-21,59844.27,4765.96
326,Priya Nair,41,Female,Delhi,2024-05-24,51104.37,821.6
327,Aditya Reddy,44,Male,Bangalore,2022-03-20,53741.07,2498.76
328,Vihaan Singh,25,Female,Bangalore,2022-10-31,39361.6,3269.74
329,Aditya Patel,37,Female,Mumbai,2022-09-26,56383.01,9602.1
330,Arjun Verma,64,Female,Mumbai,2023-05-18,35454.1,4707.7
331,Tara Sharma,36,Female,Mumbai,2022-01-04,43529.18,2581.88
332,Arjun Reddy,49,Male,Mumbai,2023-11-20,49989.12,1081.22
333,Ananya Khan,47,Female,Delhi,2023-03-16,41293.14,3651.05
334,Rohan Verma,40,Male,Mumbai,2022-03-26,68900.52,1046.2
335,Sara Verma,29,Female,Pune,2022-09-05,40991.33,3026.81
336,Ishaan Sharma,29,Male,Pune,2022-04-17,29699.84,914.47
337,Kavya Gupta,38,Female,Delhi,2022-10-21,74209.67,122.21
338,Ishaan Singh,57,Male,Delhi,2022-04-23,34606.65,1132.4
339,Aarav Reddy,59,Male,Mumbai,2023-10-06,61814.45,988.57
340,Priya Khan,45,Female,Hyderabad,2022-07-13,54589.46,4515.19
341,Ishaan Reddy,63,Female,Pune,2022-12-28,52600.73,1573.57
342,Diya Iyer,61,Male,Delhi,2024-01-23,37735.1,956.51
343,Ananya Nair,59,Female,Bangalore,2022-05-16,52684.62,4941.5
344,Meera Singh,35,Female,Delhi,2022-12-02,62028.8,358.2
345,Sara Verma,58,Female,Delhi,2023-12-21,67337.94,2118.27
346,Kabir Verma,41,Male,Pune,2022-07-15,52750.53,11896.98
347,Tara Sharma,37,Female,Chennai,2023-02-07,23918.23,1080.16
348,Arjun Patel,22,Female,Mumbai,2022-02-13,28681.81,1154.36
349,Rahul Nair,39,Male,Delhi,2023-09-07,55557.35,1358.75
350,Rohan Sharma,30,Male,Pune,2023-03-08,43333.69,884.93
351,Ananya Khan,57,Male,Delhi,2022-11-19,43055.17,1005.83
352,Ishaan Iyer,55,Female,Delhi,2022-10-28,47458.68,1145.11
353,Tara Singh,34,Female,Bangalore,2023-05-23,78002.6,1190.77
354,Diya Gupta,48,Female,Mumbai,2023-09-21,66576.8,249.46
355,Kabir Gupta,40,Female,Pune,2024-03-06,80159.95,498.68
356,Arjun Sharma,20,Male,Hyderabad,2022-08-22,31986.11,9124.47
357,Nikhil Iyer,57,Male,Mumbai,2023-09-19,43503.89,2118.27
358,Simran Khan,41,Male,Hyderabad,2024-02-18,68968.23,3772.13
359,Sara Verma,33,Male,Delhi,2023-09-28,68160.75,3781.83
360,Aditya Iyer,51,Female,Pune,2023-04-24,79683.32,5501.15
361,Neha Verma,23,Female,Mumbai,2022-11-05,49701.08,998.71
362,Ananya Iyer,31,Male,Hyderabad,2022-12-08,42998.11,10030.3
363,Rahul Das,47,Male,Mumbai,2023-12-16,45154.05,175.99
364,Arjun Iyer,53,Female,Mumbai,2023-07-13,86985.0,6894.86
365,Ananya Patel,37,Female,Bangalore,2022-07-20,63037.01,2383.58
366,Meera Nair,53,Male,Pune,2023-01-09,58641.19,7326.08
367,Sara Sharma,63,Female,Delhi,2024-05-21,41395.11,5011.66
368,Arjun Iyer,24,Male,Pune,2022-09-18,41651.22,2590.32
369,Arjun Singh,39,Female,Mumbai,2023-05-10,35474.36,1923.19
370,Kabir Reddy,45,Male,Pune,2022-12-08,37475.19,3554.35
371,Tara Sharma,43,Male,Delhi,2024-04-21,21580.2,2828.47
372,Meera Nair,31,Female,Pune,2024-05-11,42649.75,2065.43
373,Vihaan Patel,40,Male,Delhi,2024-03-01,85366.03,546.04
